Shyr,Name,Emotion 1,Emotion 2
اب  کوئی  بات  تیری  بات  نہیں  نہیں  تیری  تری  زباں  چپ  رہ ,جون ایلیا,,
ہے  یہاں  ذکر  حال  موجوداں  تو  ہے  اب  از  گزشتگاں  چپ  رہ ,جون ایلیا,,
ہجر  کی  جاں  کنی  تمام  ہوئی  دل  ہوا  جونؔ  بے  اماں  چپ  رہ ,جون ایلیا,,
بھٹکتا  پھر  رہا  ہوں  جستجو  بن  سراپا  آرزو  ہوں  آرزو  بن ,جون ایلیا,,
کوئی  اس  شہر  کو  تاراج  کر  دے  ہوئی  ہے  میری  وحشت  ہا  و  ہو  بن ,جون ایلیا,,
یہ  سب  معجز  نمائی  کی  ہوس  ہے  رفوگر  آئے  ہیں  تار  رفو  بن ,جون ایلیا,,
معاش  بے  دلاں  پوچھو  نہ  یارو  نمو  پاتے  رہے  رزق  نمو  بن ,جون ایلیا,,
گزار  اے  شوق  اب  خلوت  کی  راتیں  گزارش  بن  گلہ  بن  گفتگو  بن ,جون ایلیا,,
میں  نہ  ٹھہروں  نہ  جان  تو  ٹھہرے  کون  لمحوں  کے  روبرو  ٹھہرے ,جون ایلیا,,
نہ  گزرنے  پہ  زندگی  گزری  نہ  ٹھہرنے  پہ  چار  سو  ٹھہرے ,جون ایلیا,,
ہے  مری  بزم  بے  دلی  بھی  عجیب  دل  پہ  رکھوں  جہاں  سبو  ٹھہرے ,جون ایلیا,,
میں  یہاں  مدتوں  میں  آیا  ہوں  ایک  ہنگامہ  کو  بہ  کو  ٹھہرے ,جون ایلیا,,
محفل  رخصت  ہمیشہ  ہے  آؤ  اک  حشر  ہا  و  ہو  ٹھہرے ,جون ایلیا,,
اک  توجہ  عجب  ہے  سمتوں  میں  کہ  نہ  بولوں  تو  گفتگو  ٹھہرے ,جون ایلیا,,
کج  ادا  تھی  بہت  امید  مگر  ہم  بھی  جونؔ  ایک  حیلہ  جو  ٹھہرے ,جون ایلیا,,
ایک  چاک  برہنگی  ہے  وجود  پیرہن  ہو  تو  بے  رفو  ٹھہرے ,جون ایلیا,,
میں  جو  ہوں  کیا  نہیں  ہوں  میں  خود  بھی  خود  سے  بات  آج  دو  بدو  ٹھہرے ,جون ایلیا,,
باغ  جاں  سے  ملا  نہ  کوئی  ثمر  جونؔ  ہم  تو  نمو  نمو  ٹھہرے ,جون ایلیا,,
شام  تک  میری  بیکلی  ہے  شراب  شام  کو  میری  سر  خوشی  ہے  شراب ,جون ایلیا,,
جہل  واعظ  کا  اس  کو  راس  آئے  صاحبو  میری  آگہی  ہے  شراب ,جون ایلیا,,
رنگ  رس  ہے  میری  رگوں  میں  رواں  بخدا  میری  زندگی  ہے  شراب ,جون ایلیا,,
ناز  ہے  اپنی  دلبری  پہ  مجھے  میرا  دل  میری  دلبری  ہے  شراب ,جون ایلیا,,
ہے  غنیمت  جو  ہوش  میں  نہیں  میں  شیخ  تجھ  کو  بچا  رہی  ہے  شراب ,جون ایلیا,,
حس  جو  ہوتی  تو  جانے  کیا  کرتا  مفتیوں  میری  بے  حسی  ہے  شراب ,جون ایلیا,,
اک  زخم  بھی  یاران  بسمل  نہیں  آنے  کا  مقتل  میں  پڑے  رہیے  قاتل  نہیں  آنے  کا ,جون ایلیا,,
اب  کوچ  کرو  یارو  صحرا  سے  کہ  سنتے  ہیں  صحرا  میں  اب  آئندہ  محمل  نہیں  آنے  کا ,جون ایلیا,,
واعظ  کو  خرابے  میں  اک  دعوت  حق  دی  تھی  میں  جان  رہا  تھا  وہ  جاہل  نہیں  آنے  کا ,جون ایلیا,,
بنیاد  جہاں  پہلے  جو  تھی  وہی  اب  بھی  ہے  یوں  حشر  تو  یاران  یک  دل  نہیں  آنے  کا ,جون ایلیا,,
بت  ہے  کہ  خدا  ہے  وہ  مانا  ہے  نہ  مانوں  گا  اس  شوخ  سے  جب  تک  میں  خود  مل  نہیں  آنے  کا ,جون ایلیا,,
گر  دل  کی  یہ  محفل  ہے  خرچہ  بھی  ہو  پھر  دل  کا  باہر  سے  تو  سامان  محفل  نہیں  آنے  کا ,جون ایلیا,,
وہ  ناف  پیالے  سے  سرمست  کرے  ورنہ  ہو  کے  میں  کبھی  اس  کا  قائل  نہیں  آنے  کا ,جون ایلیا,,
غم  ہے  بے  ماجرا  کئی  دن  سے  جی  نہیں  لگ  رہا  کئی  دن  سے ,جون ایلیا,,
بے  شمیم  و  ملال  و  حیراں  ہے  خیمہ  گاہ  صبا  کئی  دن  سے ,جون ایلیا,,
دل  محلے  کی  اس  گلی  میں  بھلا  کیوں  نہیں  گل  مچا  کئی  دن  سے ,جون ایلیا,,
وہ  جو  خوشبو  ہے  اس  کے  قاصد  کو  میں  نہیں  مل  سکا  کئی  دن  سے ,جون ایلیا,,
اس  سے  بھی  اور  اپنے  آپ  سے  بھی  ہم  ہیں  بے  واسطہ  کئی  دن  سے ,جون ایلیا,,
دل  سے  ہے  بہت  گریز  پا  تو  تو  کون  ہے  اور  ہے  بھی  کیا  تو ,جون ایلیا,,
کیوں  مجھ  میں  گنوا  رہا  ہے  خود  کو  مجھ  ایسے  یہاں  ہزار  ہا  تو ,جون ایلیا,,
ہے  تیری  جدائی  اور  میں  ہوں  ملتے  ہی  کہیں  بچھڑ  گیا  تو ,جون ایلیا,,
پوچھے  جو  تجھے  کوئی  ذرا  بھی  جب  میں  نہ  رہوں  تو  دیکھنا  تو ,جون ایلیا,,
اک  سانس  ہی  بس  لیا  ہے  میں  نے  تو  سانس  نہ  تھا  سو  کیا  ہوا  تو ,جون ایلیا,,
ہے  کون  جو  تیرا  دھیان  رکھے  باہر  مرے  بس  کہیں  نہ  جا  تو ,جون ایلیا,,
کیا  کہیں  تم  سے  بود  و  باش  اپنی  کام  ہی  کیا  وہی  تلاش  اپنی ,جون ایلیا,,
کوئی  دم  ایسی  زندگی  بھی  کریں  اپنا  سینہ  ہو  اور  خراش  اپنی ,جون ایلیا,,
اپنے  ہی  تیشۂ  ندامت  سے  ذات  ہے  اب  تو  پاش  پاش  اپنی ,جون ایلیا,,
ہے  لبوں  پر  نفس  زنی  کی  دکاں  یاوہ  گوئی  ہے  بس  معاش  اپنی ,جون ایلیا,,
تیری  صورت  پہ  ہوں  نثار  پہ  اب  اور  صورت  کوئی  تراش  اپنی ,جون ایلیا,,
جسم  و  جاں  کو  تو  بیچ  ہی  ڈالا  اب  مجھے  بیچنی  ہے  لاش  اپنی ,جون ایلیا,,
جو  گزر  دشمن  ہے  اس  کا  رہ  گزر  رکھا  ہے  نام  ذات  سے  اپنی  نہ  ہلنے  کا  سفر  رکھا  ہے  نام ,جون ایلیا,,
پڑ  گیا  ہے  اک  بھنور  اس  کو  سمجھ  بیٹھے  ہیں  گھر  لہر  اٹھی  ہے  لہر  کا  دیوار  و  در  رکھا  ہے  نام ,جون ایلیا,,
نام  جس  کا  بھی  نکل  جائے  اسی  پر  ہے  مدار  اس  کا  ہونا  یا  نہ  ہونا  کیا،  مگر  رکھا  ہے  نام ,جون ایلیا,,
ہم  یہاں  خود  آئے  ہیں  لایا  نہیں  کوئی  ہمیں  اور  خدا  کا  ہم  نے  اپنے  نام  پر  رکھا  ہے  نام ,جون ایلیا,,
چاک  چاکی  دیکھ  کر  پیراہن  پہنائی  کی  میں  نے  اپنے  ہر  نفس  کا  بخیہ  گر  رکھا  ہے  نام ,جون ایلیا,,
میرا  سینہ  کوئی  چھلنی  بھی  اگر  کر  دے  تو  کیا  میں  نے  تو  اب  اپنے  سینے  کا  سپر  رکھا  ہے  نام ,جون ایلیا,,
دن  ہوئے  پر  تو  کہیں  ہونا  کسی  بھی  شکل  میں  جاگ  کر  خوابوں  نے  تیرا  رات  بھر  رکھا  ہے  نام ,جون ایلیا,,
کیسا  دل  اور  اس  کے  کیا  غم  جی  یوں  ہی  باتیں  بناتے  ہیں  ہم  جی ,جون ایلیا,,
کیا  بھلا  آستین  اور  دامن  کب  سے  پلکیں  بھی  اب  نہیں  نم  جی ,جون ایلیا,,
اس  سے  اب  کوئی  بات  کیا  کرنا  خود  سے  بھی  بات  کیجے  کم  کم  جی ,جون ایلیا,,
دل  جو  دل  کیا  تھا  ایک  محفل  تھا  اب  ہے  درہم  جی  اور  برہم  جی ,جون ایلیا,,
بات  بے  طور  ہو  گئی  شاید  زخم  بھی  اب  نہیں  ہے  مرہم  جی ,جون ایلیا,,
ہار  دنیا  سے  مان  لے  شاید  دل  ہمارے  میں  اب  نہیں  دم  جی ,جون ایلیا,,
ہے  یہ  حسرت  کے  ذبح  ہو  جاؤں  ہے  شکن  اس  شکم  کہ  ظالم  جی ,جون ایلیا,,
کیسے  آخر  نہ  رنگ  کھیلیں  ہم  دل  لہو  ہو  رہا  ہے  جانم  جی ,جون ایلیا,,
ہے  خرابہ  حسینیہ  اپنا  روز  مجلس  ہے  اور  ماتم  جی ,جون ایلیا,,
وقت  دم  بھر  کا  کھیل  ہے  اس  میں  بیش  از  بیش  ہے  کم  از  کم  جی ,جون ایلیا,,
ہے  ازل  سے  ابد  تلک  کا  حساب  اور  بس  ایک  پل  ہے  پیہم  جی ,جون ایلیا,,
بے  شکن  ہو  گئی  ہیں  وہ  زلفیں  اس  گلی  میں  نہیں  رہے  خم  جی ,جون ایلیا,,
دشت  دل  کا  غزال  ہی  نہ  رہا  اب  بھلا  کس  سے  کیجئے  رم  جی ,جون ایلیا,,
ایک  گماں  کا  حال  ہے  اور  فقط  گماں  میں  ہے  کس  نے  عذاب  جاں  سہا  کون  عذاب  جاں  میں  ہے ,جون ایلیا,,
لمحہ  بہ  لمحہ  دم  بہ  دم  آن  بہ  آن  رم  بہ  رم  میں  بھی  گزشتگاں  میں  ہوں  تو  بھی  گزشتگاں  میں  ہے ,جون ایلیا,,
آدم  و  ذات  کبریا  کرب  میں  ہیں  جدا  جدا  کیا  کہوں  ان  کا  ماجرا  جو  بھی  ہے  امتحاں  میں  ہے ,جون ایلیا,,
شاخ  سے  اڑ  گیا  پرند  ہے  دل  شام  درد  مند  صحن  میں  ہے  ملال  سا  حزن  سا  آسماں  میں  ہے ,جون ایلیا,,
خود  میں  بھی  بے  اماں  ہوں  میں  تجھ  میں  بھی  بے  اماں  ہوں  میں  کون  سہے  گا  اس  کا  غم  وہ  جو  مری  اماں  میں  ہے ,جون ایلیا,,
کیسا  حساب  کیا  حساب  حالت  حال  ہے  عذاب  زخم  نفس  نفس  میں  ہے  زہر  زماں  زماں  میں  ہے ,جون ایلیا,,
اس  کا  فراق  بھی  زیاں  اس  کا  وصال  بھی  زیاں  ایک  عجیب  کشمکش  حلقۂ  بے  دلاں  میں  ہے ,جون ایلیا,,
بود  و  نبود  کا  حساب  میں  نہیں  جانتا  مگر  سارے  وجود  کی  نہیں  میرے  عدم  کی  ہاں  میں  ہے ,جون ایلیا,,
خواب  کے  رنگ  دل  و  جاں  میں  سجائے  بھی  گئے  پھر  وہی  رنگ  بہ  صد  طور  جلائے  بھی  گئے ,جون ایلیا,,
انہیں  شہروں  کو  شتابی  سے  لپیٹا  بھی  گیا  جو  عجب  شوق  فراخی  سے  بچھائے  بھی  گئے ,جون ایلیا,,
بزم  شوخی  کا  کسی  کی  کہیں  کیا  حال  جہاں  دل  جلائے  بھی  گئے  اور  بجھائے  بھی  گئے ,جون ایلیا,,
پشت  مٹی  سے  لگی  جس  میں  ہماری  لوگو  اسی  دنگل  میں  ہمیں  داؤ  سکھائے  بھی  گئے ,جون ایلیا,,
یاد  ایام  کہ  اک  محفل‌  جاں  تھی  کہ  جہاں  ہاتھ  کھینچے  بھی  گئے  اور  ملائے  بھی  گئے ,جون ایلیا,,
ہم  کہ  جس  شہر  میں  تھے  سوگ  نشین  احوال  روز  اس  شہر  میں  ہم  دھوم  مچائے  بھی  گئے ,جون ایلیا,,
یاد  مت  رکھیو  یہ  روداد  ہماری  ہرگز  ہم  تھے  وہ  تاج  محل  جونؔ  جو  ڈھائے  بھی  گئے ,جون ایلیا,,
نہ  کوئی  ہجر  نہ  کوئی  وصال  ہے  شاید  بس  ایک  حالت  بے  ماہ  و  سال  ہے  شاید ,جون ایلیا,,
ہوا  ہے  دیر  و  حرم  میں  جو  معتکف  وہ  یقین  تکان  کشمکش  احتمال  ہے  شاید ,جون ایلیا,,
خیال  و  وہم  سے  برتر  ہے  اس  کی  ذات  سو  وہ  نہایت  ہوس  خد  و  خال  ہے  شاید ,جون ایلیا,,
میں  سطح  حرف  پہ  تجھ  کو  اتار  لایا  ہوں  ترا  زوال  ہی  میرا  کمال  ہے  شاید ,جون ایلیا,,
میں  ایک  لمحۂ  موجود  سے  ادھر  نہ  ادھر  سو  جو  بھی  میرے  لیے  ہے  محال  ہے  شاید ,جون ایلیا,,
وہ  انہماک  ہر  اک  کام  میں  کہ  ختم  نہ  ہو  تو  کوئی  بات  ہوئی  ہے  ملال  ہے  شاید ,جون ایلیا,,
گماں  ہوا  ہے  یہ  انبوہ  سے  جوابوں  کے  سوال  خود  ہی  جواب  سوال  ہے  شاید ,جون ایلیا,,
دھوپ  اٹھاتا  ہوں  کہ  اب  سر  پہ  کوئی  بار  نہیں  بیچ  دیوار  ہے  اور  سایۂ  دیوار  نہیں ,جون ایلیا,,
شہر  کی  گشت  میں  ہیں  صبح  سے  سارے  منصور  اب  تو  منصور  وہی  ہے  جو  سر  دار  نہیں ,جون ایلیا,,
مت  سنو  مجھ  سے  جو  آزار  اٹھانے  ہوں  گے  اب  کے  آزار  یہ  پھیلا  ہے  کہ  آزار  نہیں ,جون ایلیا,,
سوچتا  ہوں  کہ  بھلا  عمر  کا  حاصل  کیا  تھا  عمر  بھر  سانس  لیے  اور  کوئی  انبار  نہیں ,جون ایلیا,,
جن  دکانوں  نے  لگائے  تھے  نگہ  میں  بازار  ان  دکانوں  کا  یہ  رونا  ہے  کہ  بازار  نہیں ,جون ایلیا,,
اب  وہ  حالت  ہے  کہ  تھک  کر  میں  خدا  ہو  جاؤں  کوئی  دل  دار  نہیں  کوئی  دل  آزار  نہیں ,جون ایلیا,,
مجھ  سے  تم  کام  نہ  لو  کام  میں  لاؤ  مجھ  کو  کوئی  تو  شہر  میں  ایسا  ہے  کہ  بیکار  نہیں ,جون ایلیا,,
یاد  آشوب  کا  عالم  تو  وہ  عالم  ہے  کہ  اب  یاد  مستوں  کو  تری  یاد  بھی  درکار  نہیں ,جون ایلیا,,
وقت  کو  سود  پہ  دے  اور  نہ  رکھ  کوئی  حساب  اب  بھلا  کیسا  زیاں  کوئی  خریدار  نہیں ,جون ایلیا,,
کیا  ہو  گیا  ہے  گیسوئے  خم  دار  کو  ترے  آزاد  کر  رہے  ہیں  گرفتار  کو  ترے ,جون ایلیا,,
اب  تو  ہے  مدتوں  سے  شب  و  روز  روبرو  کتنے  ہی  دن  گزر  گئے  دیدار  کو  ترے ,جون ایلیا,,
کل  رات  چوب  دار  سمیت  آ  کے  لے  گیا  اک  غول  طرحدار  سر  دار  کو  ترے ,جون ایلیا,,
اب  اتنی  کند  ہو  گئی  دھار  اے  یقیں  تری  اب  روکتا  نہیں  ہے  کوئی  وار  کو  ترے ,جون ایلیا,,
اب  رشتۂ  مریض  و  مسیحا  ہوا  ہے  خوار  سب  پیشہ  ور  سمجھتے  ہیں  بیمار  کو  ترے ,جون ایلیا,,
باہر  نکل  کے  آ  در  و  دیوار  ذات  سے  لے  جائے  گی  ہوا  در  و  دیوار  کو  ترے ,جون ایلیا,,
اے  رنگ  اس  میں  سود  ہے  تیرا  زیاں  نہیں  خوشبو  اڑا  کے  لے  گئی  زنگار  کو  ترے ,جون ایلیا,,
نہیں  نباہی  خوشی  سے  غمی  کو  چھوڑ  دیا  تمہارے  بعد  بھی  میں  نے  کئی  کو  چھوڑ  دیا ,جون ایلیا,,
ہوں  جو  بھی  جان  کی  جاں  وہ  گمان  ہوتے  ہیں  سبھی  تھے  جان  کی  جاں  اور  سبھی  کو  چھوڑ  دیا ,جون ایلیا,,
شعور  ایک  شعور  فریب  ہے  سو  تو  ہے  غرض  کہ  آگہی  نا  آگہی  کو  چھوڑ  دیا ,جون ایلیا,,
خیال  و  خواب  کی  اندیشگی  کے  سکھ  جھیلے  خیال  و  خواب  کی  اندیشگی  کو  چھوڑ  دیا ,جون ایلیا,,
شمشیر  میری،  میری  سپر  کس  کے  پاس  ہے  دو  میرا  خود  پر  مرا  سر  کس  کے  پاس  ہے ,جون ایلیا,,
درپیش  ایک  کام  ہے  ہمت  کا  ساتھیو  کسنا  ہے  مجھ  کو  میری  کمر  کس  کے  پاس  ہے ,جون ایلیا,,
طاری  ہو  مجھ  پہ  کون  سی  حالت  مجھے  بتاؤ  میرا  حساب  نفع  و  ضرر  کس  کے  پاس  ہے ,جون ایلیا,,
اے  اہل  شہر  میں  تو  دعا  گوئے  شہر  ہوں  لب  پر  مرے  دعا  ہے  اثر  کس  کے  پاس  ہے ,جون ایلیا,,
داد  و  ستد  کے  شہر  میں  ہونے  کو  آئی  شام  خواہش  ہے  میرے  پاس  خبر  کس  کے  پاس  ہے ,جون ایلیا,,
پر  حال  ہوں  پہ  صورت  احوال  کچھ  نہیں  حیرت  ہے  میرے  پاس  نظر  کس  کے  پاس  ہے ,جون ایلیا,,
اک  آفتاب  ہے  مری  جیب  نگاہ  میں  پہنائی  نمود  سحر  کس  کے  پاس  ہے ,جون ایلیا,,
قصہ  کشور  کا  نہیں  کوشک  کا  ہے  کہ  ہے  دروازہ  سب  کے  پاس  ہے  گھر  کس  کے  پاس  ہے ,جون ایلیا,,
مہمان  قصر  ہیں  ہمیں  کچھ  رمز  چاہئیں  یہ  پوچھ  کے  بتاؤ  کھنڈر  کس  کے  پاس  ہے ,جون ایلیا,,
اتھلا  سا  ناف  پیالہ  ہماری  نہیں  تلاش  اے  لڑکیو!  بتاؤ  بھنور  کس  کے  پاس  ہے ,جون ایلیا,,
ناخن  بڑھے  ہوئے  ہیں  مرے  مجھ  سے  کر  حذر  یہ  جا  کے  دیکھ  نیل  کٹر  کس  کے  پاس  ہے ,جون ایلیا,,
دل  کا  دیار  خواب  میں  دور  تلک  گزر  رہا  پاؤں  نہیں  تھے  درمیاں  آج  بڑا  سفر  رہا ,جون ایلیا,,
ہو  نہ  سکا  ہمیں  کبھی  اپنا  خیال  تک  نصیب  نقش  کسی  خیال  کا  لوح  خیال  پر  رہا ,جون ایلیا,,
نقش  گروں  سے  چاہیے  نقش  و  نگار  کا  حساب  رنگ  کی  بات  مت  کرو  رنگ  بہت  بکھر  رہا ,جون ایلیا,,
جانے  گماں  کی  وہ  گلی  ایسی  جگہ  ہے  کون  سی  دیکھ  رہے  ہو  تم  کہ  میں  پھر  وہیں  جا  کے  مر  رہا ,جون ایلیا,,
دل  مرے  دل  مجھے  بھی  تم  اپنے  خواص  میں  رکھو  یاراں  تمہارے  باب  میں  میں  ہی  نہ  معتبر  رہا ,جون ایلیا,,
شہر  فراق  یار  سے  آئی  ہے  اک  خبر  مجھے  کوچۂ  یاد  یار  سے  کوئی  نہیں  ابھر  رہا ,جون ایلیا,,
نہ  تو  دل  کا  نہ  جاں  کا  دفتر  ہے  زندگی  اک  زیاں  کا  دفتر  ہے ,جون ایلیا,,
پڑھ  رہا  ہوں  میں  کاغذات  وجود  اور  نہیں  اور  ہاں  کا  دفتر  ہے ,جون ایلیا,,
کوئی  سوچے  تو  سوز  کرب  جاں  سارا  دفتر  گماں  کا  دفتر  ہے ,جون ایلیا,,
ہم  میں  سے  کوئی  تو  کرے  اصرار  کہ  زمیں  آسماں  کا  دفتر  ہے ,جون ایلیا,,
ہجر  تعطیل  جسم  و  جاں  ہے  میاں  وصل  جسم  اور  جاں  کا  دفتر  ہے ,جون ایلیا,,
وہ  جو  دفتر  ہے  آسمانی  تر  وہ  میاں  جی  یہاں  کا  دفتر  ہے ,جون ایلیا,,
ہے  جو  بود  و  نبود  کا  دفتر  آخرش  یہ  کہاں  کا  دفتر  ہے ,جون ایلیا,,
جو  حقیقت  ہے  دم  بہ  دم  کی  یاد  وہ  تو  اک  داستاں  کا  دفتر  ہے ,جون ایلیا,,
ہو  رہا  ہے  گزشتگاں  کا  حساب  اور  آئندگاں  کا  دفتر  ہے ,جون ایلیا,,
مسکن  ماہ  و  سال  چھوڑ  گیا  دل  کو  اس  کا  خیال  چھوڑ  گیا ,جون ایلیا,,
تازہ  دم  جسم  و  جاں  تھے  فرقت  میں  وصل  اس  کا  نڈھال  چھوڑ  گیا ,جون ایلیا,,
عہد  ماضی  جو  تھا  عجب  پر  حال  ایک  ویران  حال  چھوڑ  گیا ,جون ایلیا,,
جھالا  باری  کے  مرحلوں  کا  سفر  قافلے  پائمال  چھوڑ  گیا ,جون ایلیا,,
دل  کو  اب  یہ  بھی  یاد  ہو  کہ  نہ  ہو  کون  تھا  کیا  ملال  چھوڑ  گیا ,جون ایلیا,,
میں  بھی  اب  خود  سے  ہوں  جواب  طلب  وہ  مجھے  بے  سوال  چھوڑ  گیا ,جون ایلیا,,
دل  جو  اک  جائے  تھی  دنیا  ہوئی  آباد  اس  میں  پہلے  سنتے  ہیں  کہ  رہتی  تھی  کوئی  یاد  اس  میں ,جون ایلیا,,
وہ  جو  تھا  اپنا  گمان  آج  بہت  یاد  آیا  تھی  عجب  راحت  آزادئ  ایجاد  اس  میں ,جون ایلیا,,
ایک  ہی  تو  وہ  مہم  تھی  جسے  سر  کرنا  تھا  مجھے  حاصل  نہ  کسی  کی  ہوئی  امداد  اس  میں ,جون ایلیا,,
ایک  خوشبو  میں  رہی  مجھ  کو  تلاش  خد  و  خال  رنگ  فصلیں  مری  یارو  ہوئیں  برباد  اس  میں ,جون ایلیا,,
باغ  جاں  سے  تو  کبھی  رات  گئے  گزرا  ہے  کہتے  ہیں  رات  میں  کھیلیں  ہیں  پری  زاد  اس  میں ,جون ایلیا,,
دل  محلے  میں  عجب  ایک  قفس  تھا  یارو  صید  کو  چھوڑ  کے  رہنے  لگا  صیاد  اس  میں ,جون ایلیا,,
طفلان  کوچہ  گرد  کے  پتھر  بھی  کچھ  نہیں  سودا  بھی  ایک  وہم  ہے  اور  سر  بھی  کچھ  نہیں ,جون ایلیا,,
میں  اور  خود  کو  تجھ  سے  چھپاؤں  گا  یعنی  میں  لے  دیکھ  لے  میاں  مرے  اندر  بھی  کچھ  نہیں ,جون ایلیا,,
بس  اک  غبار  وہم  ہے  اک  کوچہ  گرد  کا  دیوار  بود  کچھ  نہیں  اور  در  بھی  کچھ  نہیں ,جون ایلیا,,
یہ  شہر  دار  و  محتسب  و  مولوی  ہی  کیا  پیر  مغان  و  رند  و  قلندر  بھی  کچھ  نہیں ,جون ایلیا,,
شیخ  حرام  لقمہ  کی  پروا  ہے  کیوں  تمہیں  مسجد  بھی  اس  کی  کچھ  نہیں  منبر  بھی  کچھ  نہیں ,جون ایلیا,,
مقدور  اپنا  کچھ  بھی  نہیں  اس  دیار  میں  شاید  وہ  جبر  ہے  کہ  مقدر  بھی  کچھ  نہیں ,جون ایلیا,,
جانی  میں  تیرے  ناف  پیالے  پہ  ہوں  فدا  یہ  اور  بات  ہے  ترا  پیکر  بھی  کچھ  نہیں ,جون ایلیا,,
یہ  شب  کا  رقص  و  رنگ  تو  کیا  سن  مری  کہن  صبح  شتاب  کوش  کو  دفتر  بھی  کچھ  نہیں ,جون ایلیا,,
بس  اک  غبار  طور  گماں  کا  ہے  تہ  بہ  تہ  یعنی  نظر  بھی  کچھ  نہیں  منظر  بھی  کچھ  نہیں ,جون ایلیا,,
ہے  اب  تو  ایک  جال  سکون  ہمیشگی  پرواز  کا  تو  ذکر  ہی  کیا  پر  بھی  کچھ  نہیں ,جون ایلیا,,
کتنا  ڈراؤنا  ہے  یہ  شہر  نبود  و  بود  ایسا  ڈراؤنا  کہ  یہاں  ڈر  بھی  کچھ  نہیں ,جون ایلیا,,
پہلو  میں  ہے  جو  میرے  کہیں  اور  ہے  وہ  شخص  یعنی  وفائے  عہد  کا  بستر  بھی  کچھ  نہیں ,جون ایلیا,,
نسبت  میں  ان  کی  جو  ہے  اذیت  وہ  ہے  مگر  شہ  رگ  بھی  کوئی  شے  نہیں  اور  سر  بھی  کچھ  نہیں ,جون ایلیا,,
یاراں  تمہیں  جو  مجھ  سے  گلہ  ہے  تو  کس  لئے  مجھ  کو  تو  اعتراض  خدا  پر  بھی  کچھ  نہیں ,جون ایلیا,,
گزرے  گی  جونؔ  شہر  میں  رشتوں  کے  کس  طرح  دل  میں  بھی  کچھ  نہیں  ہے  زباں  پر  بھی  کچھ  نہیں ,جون ایلیا,,
شہر  بہ  شہر  کر  سفر  زاد  سفر  لیے  بغیر  کوئی  اثر  کیے  بغیر  کوئی  اثر  لیے  بغیر ,جون ایلیا,,
کوہ  و  کمر  میں  ہم  صفیر  کچھ  نہیں  اب  بجز  ہوا  دیکھیو  پلٹیو  نہ  آج  شہر  سے  پر  لیے  بغیر ,جون ایلیا,,
وقت  کے  معرکے  میں  تھیں  مجھ  کو  رعایتیں  ہوس  میں  سر  معرکہ  گیا  اپنی  سپر  لیے  بغیر ,جون ایلیا,,
کچھ  بھی  ہو  قتل  گاہ  میں  حسن  بدن  کا  ہے  ضرر  ہم  نہ  کہیں  سے  آئیں  گے  دوش  پہ  سر  لیے  بغیر ,جون ایلیا,,
قریۂ  گریہ  میں  مرا  گریہ  ہنر  ورانہ  ہے  یاں  سے  کہیں  ٹلوں  گا  میں  داد  ہنر  لیے  بغیر ,جون ایلیا,,
اس  کے  بھی  کچھ  گلے  ہیں  دل  ان  کا  حساب  تم  رکھو  دید  نے  اس  میں  کی  بسر  اس  کی  خبر  لیے  بغیر ,جون ایلیا,,
اس  کا  سخن  بھی  جا  سے  ہے  اور  وہ  یہ  کہ  جونؔ  تم  شہرۂ  شہر  ہو  تو  کیا  شہر  میں  گھر  لیے  بغیر ,جون ایلیا,,
خود  سے  رشتے  رہے  کہاں  ان  کے  غم  تو  جانے  تھے  رائیگاں  ان  کے ,جون ایلیا,,
مست  ان  کو  گماں  میں  رہنے  دے  خانہ  برباد  ہیں  گماں  ان  کے ,جون ایلیا,,
یار  سکھ  نیند  ہو  نصیب  ان  کو  دکھ  یہ  ہے  دکھ  ہیں  بے  اماں  ان  کے ,جون ایلیا,,
کتنی  سرسبز  تھی  زمیں  ان  کی  کتنے  نیلے  تھے  آسماں  ان  کے ,جون ایلیا,,
نوحہ  خوانی  ہے  کیا  ضرور  انہیں  ان  کے  نغمے  ہیں  نوحہ  خواں  ان  کے ,جون ایلیا,,
رنج  ہے  حالت  سفر  حال  قیام  رنج  ہے  صبح  بہ  صبح  رنج  ہے  شام  بہ  شام  رنج  ہے ,جون ایلیا,,
اس  کی  شمیم  زلف  کا  کیسے  ہو  شکریہ  ادا  جب  کہ  شمیم  رنج  ہے  جب  کہ  مشام  رنج  ہے ,جون ایلیا,,
صید  تو  کیا  کہ  صید  کار  خود  بھی  نہیں  یہ  جانتا  دانہ  بھی  رنج  ہے  یہاں  یعنی  کہ  دام  رنج  ہے ,جون ایلیا,,
معنئ  جاودان  جاں  کچھ  بھی  نہیں  مگر  زیاں  سارے  کلیم  ہیں  زبوں  سارا  کلام  رنج  ہے ,جون ایلیا,,
بابا  الف  مری  نمود  رنج  ہے  آپ  کے  بقول  کیا  مرا  نام  بھی  ہے  رنج  ہاں  ترا  نام  رنج  ہے ,جون ایلیا,,
کاسہ  گداگری  کا  ہے  ناف  پیالہ  یار  کا  بھوک  ہے  وہ  بدن  تمام  وصل  تمام  رنج  ہے ,جون ایلیا,,
جیت  کے  کوئی  آئے  تب  ہار  کے  کوئی  آئے  تب  جوہر  تیغ  شرم  ہے  اور  نیام  رنج  ہے ,جون ایلیا,,
دل  نے  پڑھا  سبق  تمام  بود  تو  ہے  قلق  تمام  ہاں  مرا  نام  رنج  ہے  ہاں  ترا  نام  رنج  ہے ,جون ایلیا,,
